age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.024827379900000000e+10,1.338948682702991055e+00,9.975031017916596854e-01,9.884159052300164339e-01,9.818336158689887627e-01,4.333874493193502070e-02,6.702459851865272787e-03,1.909418174817095970e+00
1.024860880600000000e+10,1.339005649780099283e+00,9.975029376656320279e-01,9.884459262950461289e-01,9.818317950576456177e-01,4.333695730367617682e-02,6.703137511608415859e-03,1.909530725497745607e+00
1.024902756500000000e+10,1.339076856050410935e+00,9.975027684432260511e-01,9.884787469704860996e-01,9.818300076558924561e-01,4.333455049944505422e-02,6.703708985480983339e-03,1.909648259303720730e+00
1.024936257300000000e+10,1.339133819107969803e+00,9.975025961629933047e-01,9.885054587872881271e-01,9.818282724637024117e-01,4.333294996489160666e-02,6.704316858818998651e-03,1.909796054270764376e+00
1.024963057900000000e+10,1.339179388145466998e+00,9.975024228634847834e-01,9.885327368683322069e-01,9.818265758680828625e-01,4.333171621101269272e-02,6.704888831004097993e-03,1.909913927835284353e+00
1.024996558600000000e+10,1.339236347681765693e+00,9.975022505832520370e-01,9.885640150399780390e-01,9.818249630795712335e-01,4.333015674194205108e-02,6.705385014383110492e-03,1.910032933928287546e+00
1.025017999100000000e+10,1.339272800896417426e+00,9.975020813608460601e-01,9.885962671861194817e-01,9.818234793087042833e-01,4.332878330200003181e-02,6.705856757797457220e-03,1.910151713515594318e+00
1.025044799700000000e+10,1.339318366299981022e+00,9.975019114589228630e-01,9.886297084871683571e-01,9.818221109424900561e-01,4.332784772022015007e-02,6.706269949489228506e-03,1.910268907563024809e+00
1.025078300400000000e+10,1.339375321294140386e+00,9.975017371401388999e-01,9.886613128270174133e-01,9.818208767809006865e-01,4.332683089084689299e-02,6.706617114770435130e-03,1.910383157036398716e+00
1.025105101000000000e+10,1.339420884017303193e+00,9.975015604430448324e-01,9.886842125529454739e-01,9.818187908219887516e-01,4.332583279349475069e-02,6.707376973430880310e-03,1.910525515866724033e+00
1.025146977000000000e+10,1.339492073493825819e+00,9.975013834061924323e-01,9.887230831955422516e-01,9.818179425355044732e-01,4.332435998550362988e-02,6.707666425060589306e-03,1.910609164420484785e+00
1.025180477700000000e+10,1.339549022811316270e+00,9.975012080681326943e-01,9.887421776257672157e-01,9.818155789938614042e-01,4.332332508097577750e-02,6.708540216086433285e-03,1.910750617228022863e+00
1.025232822600000000e+10,1.339638002490021629e+00,9.975010364674168351e-01,9.887604906113388603e-01,9.818132353847196514e-01,4.332231212484993071e-02,6.709410836032525180e-03,1.910863054655824067e+00
1.025254263100000000e+10,1.339674447304157745e+00,9.975008972796665097e-01,9.887787243199165355e-01,9.818109501234455472e-01,4.332144698634170232e-02,6.710300844866247047e-03,1.910977530634895283e+00
1.025281063700000000e+10,1.339720002207566818e+00,9.975007279440076813e-01,9.887970033296336059e-01,9.818087028018751550e-01,4.332061362658269632e-02,6.711173979025571515e-03,1.911092686131055984e+00
1.025314564400000000e+10,1.339776944077326393e+00,9.975005571360618939e-01,9.888287707535844406e-01,9.818077249541324880e-01,4.331983211397765626e-02,6.711573557724975769e-03,1.911207162110126756e+00
1.025341365000000000e+10,1.339822496301582122e+00,9.975003868943803642e-01,9.888612992366756504e-01,9.818065422319869340e-01,4.331893825454709301e-02,6.712042900178937996e-03,1.911319599537927960e+00
1.025362805500000000e+10,1.339858937257712546e+00,9.975001868445489972e-01,9.888948492604588969e-01,9.818051770595028760e-01,4.331806405581099806e-02,6.712547668123852382e-03,1.911461052345466483e+00
1.025389606100000000e+10,1.339904487338862360e+00,9.974999854356836337e-01,9.889270402500620616e-01,9.818036194477788303e-01,4.331651326190853052e-02,6.713079933860334816e-03,1.911544700899227234e+00
1.025423106900000000e+10,1.339961423351098579e+00,9.974998111168995596e-01,9.889608190445987601e-01,9.818019448685132433e-01,4.331505757774806870e-02,6.713663956148495371e-03,1.911660422659629655e+00
1.025449907500000000e+10,1.340007010752985783e+00,9.974996335137826797e-01,9.889873451267298110e-01,9.818001433328045202e-01,4.331436082357470463e-02,6.714350630818362829e-03,1.911806858592493219e+00
1.025483408200000000e+10,1.340064269935332897e+00,9.974994546648846550e-01,9.890160252780356709e-01,9.817982372647172662e-01,4.331314759111190571e-02,6.715040793675959400e-03,1.911923826134226401e+00
1.025525284100000000e+10,1.340135841325581278e+00,9.974992766087564799e-01,9.890406600375997170e-01,9.817962490883144211e-01,4.331137962354753013e-02,6.715705655847243466e-03,1.912042379215836752e+00
1.025577629000000000e+10,1.340225301496443810e+00,9.974991013839495935e-01,9.890700785974765319e-01,9.817942012276608121e-01,4.331018464744387786e-02,6.716428299621733655e-03,1.912161158803143302e+00
1.025629974000000000e+10,1.340314757272313750e+00,9.974988986160501225e-01,9.890960180298532523e-01,9.817921161068200453e-01,4.330898532243084714e-02,6.717168157829167194e-03,1.912278805861967301e+00
1.025671849900000000e+10,1.340386318434991342e+00,9.974987233912430140e-01,9.891187614668508488e-01,9.817899837368908589e-01,4.330781970146548032e-02,6.717949489229652418e-03,1.912393961358127559e+00
1.025705350600000000e+10,1.340443565227374290e+00,9.974985453351150611e-01,9.891471381005230157e-01,9.817878795895712551e-01,4.330679374391264991e-02,6.718737729053883903e-03,1.912505266257445991e+00
1.025757695500000000e+10,1.340533009693555488e+00,9.974983664862168142e-01,9.891723074135312377e-01,9.817857936759606385e-01,4.330535606695506967e-02,6.719465899567372835e-03,1.912584724455819618e+00
1.025784496100000000e+10,1.340578803512646022e+00,9.974981888831002674e-01,9.891977938345148935e-01,9.817837484201226150e-01,4.330385356406712960e-02,6.720205531269110230e-03,1.912689800448480693e+00
1.025817996900000000e+10,1.340636044189461584e+00,9.974980145643161933e-01,9.892271217921128068e-01,9.817817662461207906e-01,4.330230147908219196e-02,6.720883644023645589e-03,1.912792498131327568e+00
1.025844797500000000e+10,1.340681835316656301e+00,9.974978131554506078e-01,9.892546920655050924e-01,9.817798695780196594e-01,4.330114691159481916e-02,6.721583320120499278e-03,1.912897234365444010e+00
1.025866238000000000e+10,1.340718467391244006e+00,9.974976397426892349e-01,9.892807877868128319e-01,9.817780750639877319e-01,4.329991417699154133e-02,6.722237581825181614e-03,1.913002650116649939e+00
1.025893038600000000e+10,1.340764256365150286e+00,9.974974639516182018e-01,9.893115744410968526e-01,9.817763993521936294e-01,4.329891234229540226e-02,6.722838501438309355e-03,1.913107386350766381e+00
1.025914479000000000e+10,1.340800886546339887e+00,9.974972878207885030e-01,9.893387664499759815e-01,9.817748648667012912e-01,4.329831355183582503e-02,6.723410564225688717e-03,1.913210084033612812e+00
1.025941279600000000e+10,1.340846673367165343e+00,9.974971133887514663e-01,9.893631792339574460e-01,9.817734940315748782e-01,4.329879474053770910e-02,6.723972706063556515e-03,1.913368434166118792e+00
1.025974780400000000e+10,1.340903905296651377e+00,9.974969426940584194e-01,9.893935740333866802e-01,9.817723092708781074e-01,4.329816673084327383e-02,6.724399578699402462e-03,1.913469206550544310e+00
1.026001581000000000e+10,1.340949689426398139e+00,9.974967453622957114e-01,9.894295884391490770e-01,9.817713330086749179e-01,4.329730397064484454e-02,6.724748306869915773e-03,1.913575868083081666e+00
1.026035081700000000e+10,1.341006917821408573e+00,9.974965764796482892e-01,9.894552537996328390e-01,9.817691881356314099e-01,4.329598389544495746e-02,6.725529796824388645e-03,1.913713696799473674e+00
1.026076957600000000e+10,1.341078450730289084e+00,9.974964056717023908e-01,9.894840358785020884e-01,9.817669945412125232e-01,4.329399209495117529e-02,6.726254728306415263e-03,1.913822510136129695e+00
1.026110458400000000e+10,1.341135675092126389e+00,9.974962349770095660e-01,9.895101995515184212e-01,9.817647913203014776e-01,4.329225316541709945e-02,6.727010034202358241e-03,1.913933362024054396e+00
1.026137259000000000e+10,1.341181453168124094e+00,9.974960664341205874e-01,9.895525379963303614e-01,9.817638695100678881e-01,4.329089143581960064e-02,6.727311943645381161e-03,1.914044893429069694e+00
1.026170759700000000e+10,1.341238673996395958e+00,9.974959020815872268e-01,9.895918865659468766e-01,9.817627232553396421e-01,4.328918566671950685e-02,6.727670909873381330e-03,1.914155745316994395e+00
1.026197560300000000e+10,1.341284449382354804e+00,9.974957115449951672e-01,9.896317696890075677e-01,9.817613436997438825e-01,4.328754254909510102e-02,6.728137602210693992e-03,1.914264558653649528e+00
1.026231061100000000e+10,1.341341667019073203e+00,9.974955499105301326e-01,9.896660105551652320e-01,9.817597543998728415e-01,4.328597859521166741e-02,6.728677229382316709e-03,1.914402387370041536e+00
1.026272937000000000e+10,1.341413186267592206e+00,9.974953868037780280e-01,9.896943147070145219e-01,9.817579789123193068e-01,4.328444662393258341e-02,6.729281637183173563e-03,1.914541461867765637e+00
1.026299737600000000e+10,1.341458957096137716e+00,9.974952242632900701e-01,9.897234252191440262e-01,9.817560407936757327e-01,4.328226673310831690e-02,6.730149992072298817e-03,1.914648236653151203e+00
1.026333238300000000e+10,1.341516168865651393e+00,9.974950643276175866e-01,9.897536252236742715e-01,9.817539311875689290e-01,4.328015307254976657e-02,6.731016648168700392e-03,1.914753765657205564e+00
1.026375114300000000e+10,1.341587681164941426e+00,9.974949090353120162e-01,9.897787379102580552e-01,9.817517266982260793e-01,4.327845933090215813e-02,6.731907676278056640e-03,1.914862465741012709e+00
1.026396554800000000e+10,1.341624294312331322e+00,9.974947280119591531e-01,9.897996240005432211e-01,9.817494184692744374e-01,4.327683859204058126e-02,6.732784547781374418e-03,1.914972977870392778e+00
1.026423355300000000e+10,1.341670059457621633e+00,9.974945763437448321e-01,9.898171215656073052e-01,9.817470300573055697e-01,4.327527581598676620e-02,6.733641147024845702e-03,1.915083943011166356e+00
1.026456856100000000e+10,1.341727264507672768e+00,9.974944236562548472e-01,9.898341321434230844e-01,9.817445850189129297e-01,4.327369075177239788e-02,6.734503771319847593e-03,1.915194002129153139e+00
1.026483656700000000e+10,1.341773027135180874e+00,9.974942719880403041e-01,9.898701171034447466e-01,9.817434063512197051e-01,4.327222000498311821e-02,6.734135450406575352e-03,1.915275159120251258e+00
1.026517157400000000e+10,1.341830228653996704e+00,9.974940909646876630e-01,9.899033613445376023e-01,9.817419346984073147e-01,4.327112115789710084e-02,6.733999546988605513e-03,1.915417291444879266e+00
1.026543958000000000e+10,1.341875988593279390e+00,9.974939090353122095e-01,9.899304423656253293e-01,9.817402047158484413e-01,4.327042404131463404e-02,6.734118394527621385e-03,1.915533579469523184e+00
1.026577458800000000e+10,1.341933186922749766e+00,9.974937546490292295e-01,9.899576389046180758e-01,9.817382510589141020e-01,4.326911782826337038e-02,6.734364266461299701e-03,1.915649301229925605e+00
1.026619334700000000e+10,1.342004682039045660e+00,9.974935974314252940e-01,9.899859249360117852e-01,9.817361083829756474e-01,4.326790903531222560e-02,6.734774581530723545e-03,1.915789734761828900e+00
1.026671679600000000e+10,1.342094046876160407e+00,9.974934394210511757e-01,9.900124781988264289e-01,9.817338113434050939e-01,4.326600231035809818e-02,6.735306847267205979e-03,1.915900473396905612e+00
1.026713555600000000e+10,1.342165535601972159e+00,9.974932826564584243e-01,9.900344764320820889e-01,9.817313621826088132e-01,4.326464073931458182e-02,6.736004031801398617e-03,1.916039208136084415e+00
1.026765900500000000e+10,1.342254892238343267e+00,9.974930967632332779e-01,9.900608847312505345e-01,9.817288486035919970e-01,4.326279646198100820e-02,6.736791229699425065e-03,1.916145756415773116e+00
1.026792701100000000e+10,1.342300641092019076e+00,9.974929101904912443e-01,9.900803347754195682e-01,9.817262728487619050e-01,4.326138888763050860e-02,6.737711409091936936e-03,1.916251172166979710e+00
1.026809853400000000e+10,1.342329919588328924e+00,9.974927247502772820e-01,9.900890507146252739e-01,9.817223643570633929e-01,4.325906899363517882e-02,6.739621961992342015e-03,1.916354096355522785e+00
1.026831293900000000e+10,1.342366517234314660e+00,9.974925688917075650e-01,9.900814333280479884e-01,9.817172115110192054e-01,4.325710158780492198e-02,6.741996126752586825e-03,1.916485582912409669e+00
1.026858094500000000e+10,1.342412263174522336e+00,9.974924122403676652e-01,9.900898412195066056e-01,9.817136025731044713e-01,4.325514267593828788e-02,6.743766925638178950e-03,1.916585449274048836e+00
1.026879535000000000e+10,1.342448859101195158e+00,9.974922568348092433e-01,9.901012389861604257e-01,9.817103091576249163e-01,4.325334392624973628e-02,6.745405671702641749e-03,1.916711386441368736e+00
1.026906335600000000e+10,1.342494602892365219e+00,9.974920723006180934e-01,9.901191510566488274e-01,9.817073224082084604e-01,4.325107225531721333e-02,6.746871797775711582e-03,1.916808987746041693e+00
1.026939836300000000e+10,1.342551780867188960e+00,9.974918870869100562e-01,9.901406419171440154e-01,9.817046922920108498e-01,4.324899161928921765e-02,6.748183560216537702e-03,1.916909307119073702e+00
1.026966636900000000e+10,1.342597521972349162e+00,9.974917030057304235e-01,9.901498108677432297e-01,9.817009187297558448e-01,4.324672484087974111e-02,6.749883598722506393e-03,1.917010985526285571e+00
1.027000137700000000e+10,1.342654696760515520e+00,9.974915485061949250e-01,9.901601689732494327e-01,9.816972929851184304e-01,4.324443946635257024e-02,6.751514552991006411e-03,1.917112663933497663e+00
1.027026938300000000e+10,1.342700435179974061e+00,9.974913932138892436e-01,9.901686674669865074e-01,9.816937955559580375e-01,4.324246134680286707e-02,6.753104305873291330e-03,1.917212983306529672e+00
1.027048378700000000e+10,1.342737024919661737e+00,9.974912391673648182e-01,9.901787175247452888e-01,9.816904393530996309e-01,4.324060447575255040e-02,6.754621916691202696e-03,1.917342997576388708e+00
1.027075179300000000e+10,1.342782761190785434e+00,9.974910559922079978e-01,9.901979025572492654e-01,9.816885367278983532e-01,4.323954617318624682e-02,6.755642664613013132e-03,1.917474937144668878e+00
1.027108680100000000e+10,1.342839929936759047e+00,9.974908721375340681e-01,9.902220639199071917e-01,9.816865176787694658e-01,4.323768307322928273e-02,6.756618179347209652e-03,1.917575256517701110e+00
1.027150556000000000e+10,1.342911388076482471e+00,9.974907160524584260e-01,9.902269337923844672e-01,9.816831009988898904e-01,4.323627144442681453e-02,6.758105234546647223e-03,1.917701646696413631e+00
1.027202900900000000e+10,1.343000706697112578e+00,9.974905573625673094e-01,9.902507304808711996e-01,9.816811930508048123e-01,4.323537627126321919e-02,6.759075041337288432e-03,1.917799701012479652e+00
1.027244776900000000e+10,1.343072158453054499e+00,9.974903981064120462e-01,9.902736890982802853e-01,9.816792296088244774e-01,4.323418523635867705e-02,6.760257378423065872e-03,1.917900473396905614e+00
1.027278277600000000e+10,1.343129317590034955e+00,9.974902403225438530e-01,9.902987338331556977e-01,9.816772346825519691e-01,4.323271000475660542e-02,6.761354639969193760e-03,1.918002604815510326e+00
1.027330622500000000e+10,1.343218625105952357e+00,9.974900536365487458e-01,9.903314752316018099e-01,9.816758982083396701e-01,4.323157536977054183e-02,6.762153389657747822e-03,1.918104736234115926e+00
1.027357423100000000e+10,1.343264348811887166e+00,9.974898664975422324e-01,9.903566354843821307e-01,9.816744071213389100e-01,4.323076298443905008e-02,6.762937189970326043e-03,1.918205508618541222e+00
1.027390923900000000e+10,1.343321501852262179e+00,9.974897073546397097e-01,9.903830890846904156e-01,9.816728441414300788e-01,4.323023522616592507e-02,6.763730299667035026e-03,1.918335975899793100e+00
1.027417724500000000e+10,1.343367222874538358e+00,9.974895458334273046e-01,9.904085007587940526e-01,9.816712065278939692e-01,4.322944524224783119e-02,6.764433328048198232e-03,1.918435955514280700e+00
1.027439164900000000e+10,1.343403798697178742e+00,9.974893839724570110e-01,9.904331989399530745e-01,9.816695239529772410e-01,4.322869102357923543e-02,6.765123581508073955e-03,1.918563138462932027e+00
1.027465965500000000e+10,1.343449517572754548e+00,9.974892238102786024e-01,9.904575120614279582e-01,9.816678260889258878e-01,4.322781172846495990e-02,6.765733855806472033e-03,1.918663118077419183e+00
1.027487406000000000e+10,1.343486091848711261e+00,9.974890349724792049e-01,9.904930009739744134e-01,9.816667761217692245e-01,4.322728421934809301e-02,6.765696391764251978e-03,1.918766948288748830e+00
1.027514206600000000e+10,1.343531808577787645e+00,9.974888459081744374e-01,9.905244558200636540e-01,9.816656254728304276e-01,4.322687924981311741e-02,6.765737547849326634e-03,1.918873270062741554e+00
1.027535647100000000e+10,1.343568381136632128e+00,9.974886850664792526e-01,9.905614192846948773e-01,9.816644092504924757e-01,4.322591587578427513e-02,6.765785136696185476e-03,1.918980724365217272e+00
1.027562447700000000e+10,1.343614095719409596e+00,9.974885220729798885e-01,9.905969195225257096e-01,9.816625232734600415e-01,4.322363398944482904e-02,6.766379397041833756e-03,1.919055539196810489e+00
1.027595948400000000e+10,1.343671237185939837e+00,9.974883589662276728e-01,9.906292894516296466e-01,9.816607751251440472e-01,4.322217592697455424e-02,6.766916510000224767e-03,1.919187592017938426e+00
1.027622749000000000e+10,1.343716949086134038e+00,9.974881977847740444e-01,9.906642302203896300e-01,9.816591944777909307e-01,4.322102897007858158e-02,6.767334820720739483e-03,1.919322476160274737e+00
1.027664625000000000e+10,1.343788371650164848e+00,9.974880081542047972e-01,9.906962105596951451e-01,9.816577785906812625e-01,4.321983576071937450e-02,6.767625948492603238e-03,1.919426646130149683e+00
1.027716969900000000e+10,1.343877645592047143e+00,9.974878451607056551e-01,9.907394550272935474e-01,9.816572494733740717e-01,4.321960594803958555e-02,6.767254547101857198e-03,1.919557792928491491e+00
1.027734122200000000e+10,1.343906897757200181e+00,9.974876784298624122e-01,9.907846361185981277e-01,9.816568585471922015e-01,4.321932809350154114e-02,6.766861740922782212e-03,1.919661509886973150e+00
1.027755562700000000e+10,1.343943462490283292e+00,9.974875100002262851e-01,9.908127024394660642e-01,9.816550529117306079e-01,4.321869335658791444e-02,6.766985639538833017e-03,1.919768850936600879e+00
1.027782363300000000e+10,1.343989167291344433e+00,9.974873419103488237e-01,9.908319055924256213e-01,9.816524372692472244e-01,4.321771229246414159e-02,6.767750368071754827e-03,1.919905094113116384e+00
1.027815864100000000e+10,1.344046296701986165e+00,9.974871761987812446e-01,9.908601531178506949e-01,9.816505330811566843e-01,4.321676481913519496e-02,6.767826111576703829e-03,1.920010056852929692e+00
1.027881295200000000e+10,1.344157871956474626e+00,9.974869824911094529e-01,9.908874040182108489e-01,9.816485542594396430e-01,4.321574404856281387e-02,6.767949081519398537e-03,1.920114793087045690e+00
1.027914796000000000e+10,1.344214995868592055e+00,9.974867892364492894e-01,9.909139187750567457e-01,9.816465250402046649e-01,4.321438528618993385e-02,6.768402998935421980e-03,1.920217943781285630e+00
1.027941596500000000e+10,1.344260693419154107e+00,9.974866248839157068e-01,9.909431991664588990e-01,9.816444696595618691e-01,4.321291084735780219e-02,6.768506172280230535e-03,1.920318149901469651e+00
1.027975097300000000e+10,1.344317813980307807e+00,9.974864590590951652e-01,9.909690457315000200e-01,9.816424389906905912e-01,4.321215989037123506e-02,6.768580737955558375e-03,1.920446465378603529e+00
1.028001897900000000e+10,1.344363509020772840e+00,9.974862938005388813e-01,9.909943826587236382e-01,9.816403926702754745e-01,4.321132999614939185e-02,6.768526625744636198e-03,1.920575120614282705e+00
1.028035398600000000e+10,1.344420626060863988e+00,9.974861311467980718e-01,9.910259530227184532e-01,9.816387811275453235e-01,4.321048603592379800e-02,6.768361638995219233e-03,1.920702983080023962e+00
1.028062199200000000e+10,1.344466318421032591e+00,9.974859407234588637e-01,9.910507440712132965e-01,9.816367462456678794e-01,4.321034125348251903e-02,6.768290040544517987e-03,1.920828920247344085e+00
1.028095700000000000e+10,1.344523432281449216e+00,9.974857776167068701e-01,9.910840449387300355e-01,9.816352246483496247e-01,4.320929461595958421e-02,6.767912319644837568e-03,1.920898525447914729e+00
1.028122500600000000e+10,1.344569121961629810e+00,9.974856114521276629e-01,9.911108632132096252e-01,9.816325311332078085e-01,4.320772475027746112e-02,6.768009445287547464e-03,1.921007452037418295e+00
1.028156001300000000e+10,1.344626232301793900e+00,9.974854442682732358e-01,9.911344537815124367e-01,9.816294991053022834e-01,4.320588688305510711e-02,6.768371016331059357e-03,1.921121928016488845e+00
1.028197877200000000e+10,1.344697617652854227e+00,9.974852781036940286e-01,9.911544768850932829e-01,9.816261487236399574e-01,4.320427871525967661e-02,6.769018686719968994e-03,1.921267231420869637e+00
1.028219317700000000e+10,1.344734165894070799e+00,9.974850825839768342e-01,9.911685066479420936e-01,9.816225001472285161e-01,4.320265349158530083e-02,6.769947699834649550e-03,1.921383179686968701e+00
1.028246118300000000e+10,1.344779850081283312e+00,9.974848861582366055e-01,9.911799995469884328e-01,9.816185735350742014e-01,4.320019993657839286e-02,6.771094475526058705e-03,1.921468413780605955e+00
1.028279619100000000e+10,1.344836953726094020e+00,9.974846906385191891e-01,9.911885931731180266e-01,9.816143890461844768e-01,4.319774599651179936e-02,6.772838727944006931e-03,1.921586174092277943e+00
1.028306419700000000e+10,1.344882635234286195e+00,9.974845244739404260e-01,9.911971664137352311e-01,9.816099668395660283e-01,4.319489084690478903e-02,6.774730639425580701e-03,1.921702688622618505e+00
1.028339920400000000e+10,1.344939735360063393e+00,9.974843572900855548e-01,9.911968107997913835e-01,9.816052946612604524e-01,4.319233439035990996e-02,6.776827221454618556e-03,1.921816598337447557e+00
1.028366721000000000e+10,1.344985414189550754e+00,9.974841911255063476e-01,9.911995288681508809e-01,9.816004457179096088e-01,4.318939670207704723e-02,6.779067611950439706e-03,1.921932320097849978e+00
1.028400221700000000e+10,1.345042510967152882e+00,9.974840280187543540e-01,9.912158599288768412e-01,9.815969959908488196e-01,4.318694316972070124e-02,6.780534191034903561e-03,1.922048494869645685e+00
1.028442097700000000e+10,1.345113879536669055e+00,9.974838375954151459e-01,9.912301728238464005e-01,9.815936715214383934e-01,4.318491286325849832e-02,6.781956397653400234e-03,1.922163763618654375e+00
1.028494442600000000e+10,1.345203085991737879e+00,9.974836483046046753e-01,9.912460372828375554e-01,9.815905035674644674e-01,4.318304013680943076e-02,6.783293664635663481e-03,1.922276767310697521e+00
1.028536318500000000e+10,1.345274447852867539e+00,9.974834619583680118e-01,9.912664454461028729e-01,9.815875233867130678e-01,4.318106203991028957e-02,6.784537837776619118e-03,1.922386146911594373e+00
1.028569819300000000e+10,1.345331535386220745e+00,9.974833070058207740e-01,9.912858433939610858e-01,9.815847622369698877e-01,4.317940177580464889e-02,6.785680762871185157e-03,1.922522956352352042e+00
1.028596619900000000e+10,1.345377204006024119e+00,9.974831530725496442e-01,9.913072232666649830e-01,9.815822513760220636e-01,4.317776044757525022e-02,6.786714285714284811e-03,1.922659426034564412e+00
1.028630120600000000e+10,1.345434288022279379e+00,9.974830021971051730e-01,9.913335772044663541e-01,9.815800486987245055e-01,4.317610108949239411e-02,6.787603615030916512e-03,1.922767786359826481e+00
1.028656921200000000e+10,1.345479953964883180e+00,9.974828240050734873e-01,9.913726698226460465e-01,9.815791064350268824e-01,4.317554232258939695e-02,6.787440485628212609e-03,1.922879091259144690e+00
1.028678361700000000e+10,1.345516485896419479e+00,9.974826469455704281e-01,9.914119776212370061e-01,9.815782915807832465e-01,4.317461826994947738e-02,6.787343042877527419e-03,1.922991981698339181e+00
1.028705162300000000e+10,1.345562149697492105e+00,9.974824728306416199e-01,9.914525198758743496e-01,9.815776704115606321e-01,4.317384235203514109e-02,6.787294978368704768e-03,1.923105098643230315e+00
1.028738663000000000e+10,1.345619227690710185e+00,9.974823301094021266e-01,9.914844367935853331e-01,9.815756297311376555e-01,4.317230967858840668e-02,6.787804367029829852e-03,1.923217083059638455e+00
1.028765463600000000e+10,1.345664888815156779e+00,9.974821884074380751e-01,9.915122743436994845e-01,9.815735299327277286e-01,4.317134557974131731e-02,6.788491381458242394e-03,1.923353212983305971e+00
1.028798964400000000e+10,1.345721963633152329e+00,9.974820173503360365e-01,9.915510815647012866e-01,9.815719755826856074e-01,4.316935192190083509e-02,6.789441369000429397e-03,1.923453305850641559e+00
1.028840840300000000e+10,1.345793304371792232e+00,9.974818453872114077e-01,9.915835624815961813e-01,9.815703481619060256e-01,4.316761278851161815e-02,6.790400144963644642e-03,1.923580828557837519e+00
1.028893185200000000e+10,1.345882476254449012e+00,9.974816743301092581e-01,9.916130852340934165e-01,9.815687497338556611e-01,4.316595173163605137e-02,6.791073433146841212e-03,1.923708011506488846e+00
1.028914625700000000e+10,1.345918999797263593e+00,9.974815059910753234e-01,9.916453056694374268e-01,9.815672088382522142e-01,4.316451559491719936e-02,6.791722054859678469e-03,1.923807085098189651e+00
1.028941426300000000e+10,1.345964653112946552e+00,9.974813688192255556e-01,9.916596185644067640e-01,9.815644642234249151e-01,4.316322193028153398e-02,6.792999546988604670e-03,1.923935740333868827e+00
1.028962866800000000e+10,1.346001174943408873e+00,9.974812324401456376e-01,9.916825228204487752e-01,9.815622901537972567e-01,4.316201173299507449e-02,6.793774762735281872e-03,1.924060431719857300e+00
1.028989667400000000e+10,1.346046826118743267e+00,9.974810664794218074e-01,9.917019139731361177e-01,9.815600614736457175e-01,4.316086418718430295e-02,6.794524836349631614e-03,1.924153389657749624e+00
1.029023168100000000e+10,1.346103888330736797e+00,9.974808993861692397e-01,9.917239575075310620e-01,9.815578276971165250e-01,4.315969258646853296e-02,6.795240707603794270e-03,1.924245668078551574e+00
1.029049968700000000e+10,1.346149536830929305e+00,9.974807329724338922e-01,9.917350404312669232e-01,9.815546261296967945e-01,4.315838537679221598e-02,6.796312872318736875e-03,1.924335907948084401e+00
1.029083469400000000e+10,1.346206595699185549e+00,9.974805690502612787e-01,9.917616389952206291e-01,9.815526561190511812e-01,4.315696708872227005e-02,6.797009739744953351e-03,1.924455163197354102e+00
1.029100621800000000e+10,1.346235809191608679e+00,9.974804094316968017e-01,9.917754649029421055e-01,9.815499309384128068e-01,4.315574071892906705e-02,6.798381684749369228e-03,1.924575664227955230e+00
1.029122062300000000e+10,1.346272325372424472e+00,9.974802825658563021e-01,9.917906294593308303e-01,9.815471337289630727e-01,4.315429332487710073e-02,6.799716550771250576e-03,1.924696278511403902e+00
1.029148862900000000e+10,1.346317969486040766e+00,9.974801256653603732e-01,9.917988017848650140e-01,9.815443083422045190e-01,4.315328555573171021e-02,6.801129719812451339e-03,1.924815873519218457e+00
1.029182363600000000e+10,1.346375022871422855e+00,9.974799671793245226e-01,9.918184670094450928e-01,9.815422177172755669e-01,4.315259272010690123e-02,6.801846791546805812e-03,1.924933316722915233e+00
1.029209164200000000e+10,1.346420664310729043e+00,9.974798089197940421e-01,9.918386758476972487e-01,9.815402454415728117e-01,4.315192656685313405e-02,6.802419896260389343e-03,1.925020838524088340e+00
1.029242665000000000e+10,1.346477714523698355e+00,9.974796526988152223e-01,9.918597114317422303e-01,9.815384143921714877e-01,4.315107830301931346e-02,6.802873972230399566e-03,1.925109492853744886e+00
1.029269465600000000e+10,1.346523353288988423e+00,9.974795269655030161e-01,9.918984167251805317e-01,9.815378928401543579e-01,4.315090459580057936e-02,6.802162699041879555e-03,1.925197920677704344e+00
1.029302966300000000e+10,1.346580399989354859e+00,9.974793689324783497e-01,9.919132981494482859e-01,9.815353905637724807e-01,4.314944401911707111e-02,6.803253391922805399e-03,1.925284762961787965e+00
1.029329766900000000e+10,1.346626036080950994e+00,9.974792070488572859e-01,9.919314548460892444e-01,9.815329198622845253e-01,4.314803646741714738e-02,6.804319848694192693e-03,1.925401073637001526e+00
1.029363267700000000e+10,1.346683079609672040e+00,9.974790431266844504e-01,9.919578971211124863e-01,9.815316433441299004e-01,4.314708432807082966e-02,6.804293868490790022e-03,1.925492446035017124e+00
1.029390068300000000e+10,1.346728713027882884e+00,9.974788789780061338e-01,9.919929534077780442e-01,9.815310367165732686e-01,4.314677025527190873e-02,6.803773743459646216e-03,1.925584158191578021e+00
1.029423569000000000e+10,1.346785753044803746e+00,9.974787164148676277e-01,9.920219687875149184e-01,9.815296561190511859e-01,4.314632845591065413e-02,6.804068676527212645e-03,1.925701488142426365e+00
